model,row_id,Subject,cutoff_label,cutoff,max_abs_dfbetas,flagged_any,flagged_terms
left_interaction,652,679770,max |DFBETAS| > .20,0.2,0.09627942349765352,FALSE,
left_interaction,851,203418,max |DFBETAS| > .20,0.2,0.09506610892316522,FALSE,
left_interaction,735,573451,max |DFBETAS| > .20,0.2,0.0949998639413316,FALSE,
left_interaction,352,176037,max |DFBETAS| > .20,0.2,0.0944557038773067,FALSE,
left_interaction,816,178849,max |DFBETAS| > .20,0.2,0.09436560267528656,FALSE,
left_interaction,667,101107,max |DFBETAS| > .20,0.2,0.09391235034276288,FALSE,
left_interaction,478,172130,max |DFBETAS| > .20,0.2,0.09387246613704764,FALSE,
left_interaction,951,140117,max |DFBETAS| > .20,0.2,0.09363945748095692,FALSE,
left_interaction,645,146533,max |DFBETAS| > .20,0.2,0.09347504393185789,FALSE,
left_interaction,778,122620,max |DFBETAS| > .20,0.2,0.09333675049002867,FALSE,
left_interaction,796,749058,max |DFBETAS| > .20,0.2,0.09269354726120517,FALSE,
left_interaction,779,175035,max |DFBETAS| > .20,0.2,0.09229375818923688,FALSE,
left_interaction,702,153025,max |DFBETAS| > .20,0.2,0.09169466480900337,FALSE,
left_interaction,904,849971,max |DFBETAS| > .20,0.2,0.09121222312136729,FALSE,
left_interaction,644,910443,max |DFBETAS| > .20,0.2,0.09083290910302698,FALSE,
left_interaction,940,810843,max |DFBETAS| > .20,0.2,0.09082501454664711,FALSE,
left_interaction,463,594156,max |DFBETAS| > .20,0.2,0.09075531459634789,FALSE,
left_interaction,931,525541,max |DFBETAS| > .20,0.2,0.09037911713757431,FALSE,
left_interaction,581,163129,max |DFBETAS| > .20,0.2,0.08959267623162845,FALSE,
left_interaction,413,141119,max |DFBETAS| > .20,0.2,0.08887222774748219,FALSE,
left_interaction,513,346137,max |DFBETAS| > .20,0.2,0.08865387205397728,FALSE,
left_interaction,423,199655,max |DFBETAS| > .20,0.2,0.08856970367474047,FALSE,
left_interaction,646,129634,max |DFBETAS| > .20,0.2,0.08821972233489005,FALSE,
left_interaction,815,194645,max |DFBETAS| > .20,0.2,0.08783535429464195,FALSE,
left_interaction,400,150625,max |DFBETAS| > .20,0.2,0.08767942739249243,FALSE,
left_interaction,923,131722,max |DFBETAS| > .20,0.2,0.08759699744652535,FALSE,
left_interaction,573,108121,max |DFBETAS| > .20,0.2,0.08699461607386054,FALSE,
left_interaction,921,613538,max |DFBETAS| > .20,0.2,0.0865902440849061,FALSE,
left_interaction,848,585256,max |DFBETAS| > .20,0.2,0.08654271014014255,FALSE,
left_interaction,920,865363,max |DFBETAS| > .20,0.2,0.08643195001997782,FALSE,
left_interaction,660,695768,max |DFBETAS| > .20,0.2,0.08570469857343713,FALSE,
left_interaction,345,133019,max |DFBETAS| > .20,0.2,0.08554543566482031,FALSE,
left_interaction,889,441939,max |DFBETAS| > .20,0.2,0.08545086221186494,FALSE,
left_interaction,450,153429,max |DFBETAS| > .20,0.2,0.08422581791067786,FALSE,
left_interaction,919,513736,max |DFBETAS| > .20,0.2,0.08383458844021636,FALSE,
left_interaction,418,932554,max |DFBETAS| > .20,0.2,0.08364270597325586,FALSE,
left_interaction,837,136833,max |DFBETAS| > .20,0.2,0.08351275042952976,FALSE,
left_interaction,874,172433,max |DFBETAS| > .20,0.2,0.08329594171905742,FALSE,
left_interaction,604,837560,max |DFBETAS| > .20,0.2,0.08302855891235851,FALSE,
left_interaction,932,453441,max |DFBETAS| > .20,0.2,0.08286566053661863,FALSE,
left_interaction,422,286650,max |DFBETAS| > .20,0.2,0.08215091685552557,FALSE,
left_interaction,879,113619,max |DFBETAS| > .20,0.2,0.08125652444130257,FALSE,
left_interaction,442,116726,max |DFBETAS| > .20,0.2,0.08106133508422883,FALSE,
left_interaction,945,353740,max |DFBETAS| > .20,0.2,0.08068390596756861,FALSE,
left_interaction,435,663755,max |DFBETAS| > .20,0.2,0.08057145775084452,FALSE,
left_interaction,960,164939,max |DFBETAS| > .20,0.2,0.08053580907099048,FALSE,
left_interaction,916,257845,max |DFBETAS| > .20,0.2,0.08036496991559387,FALSE,
left_interaction,438,397861,max |DFBETAS| > .20,0.2,0.07980648818501286,FALSE,
left_interaction,479,149236,max |DFBETAS| > .20,0.2,0.07980646957794162,FALSE,
left_interaction,832,164131,max |DFBETAS| > .20,0.2,0.07958352680474923,FALSE,
left_interaction,714,627549,max |DFBETAS| > .20,0.2,0.07882073887854735,FALSE,
left_interaction,694,108525,max |DFBETAS| > .20,0.2,0.0786007474216366,FALSE,
left_interaction,498,942658,max |DFBETAS| > .20,0.2,0.07840407040466393,FALSE,
left_interaction,825,891667,max |DFBETAS| > .20,0.2,0.07838420536568481,FALSE,
left_interaction,584,146129,max |DFBETAS| > .20,0.2,0.0780653414211053,FALSE,
left_interaction,554,562446,max |DFBETAS| > .20,0.2,0.07749187252155826,FALSE,
left_interaction,636,106016,max |DFBETAS| > .20,0.2,0.07697002194433396,FALSE,
left_interaction,650,128935,max |DFBETAS| > .20,0.2,0.07694308375407075,FALSE,
left_interaction,461,311320,max |DFBETAS| > .20,0.2,0.07686312833411126,FALSE,
left_interaction,591,123925,max |DFBETAS| > .20,0.2,0.07661593557450037,FALSE,
left_interaction,901,707749,max |DFBETAS| > .20,0.2,0.07655385707902027,FALSE,
left_interaction,365,190031,max |DFBETAS| > .20,0.2,0.07654588543377341,FALSE,
left_interaction,446,114621,max |DFBETAS| > .20,0.2,0.07582993408228031,FALSE,
left_interaction,474,180937,max |DFBETAS| > .20,0.2,0.07486209548557969,FALSE,
left_interaction,909,387959,max |DFBETAS| > .20,0.2,0.07478928699406383,FALSE,
left_interaction,913,175439,max |DFBETAS| > .20,0.2,0.07407255877097504,FALSE,
left_interaction,712,473952,max |DFBETAS| > .20,0.2,0.07362231050445785,FALSE,
left_interaction,351,784565,max |DFBETAS| > .20,0.2,0.07329528656399709,FALSE,
left_interaction,878,189349,max |DFBETAS| > .20,0.2,0.07321684425619444,FALSE,
left_interaction,831,175338,max |DFBETAS| > .20,0.2,0.07302895417548906,FALSE,
left_interaction,518,871762,max |DFBETAS| > .20,0.2,0.07297610833662946,FALSE,
left_interaction,840,617748,max |DFBETAS| > .20,0.2,0.07267279815392602,FALSE,
left_interaction,347,725751,max |DFBETAS| > .20,0.2,0.07240299244187917,FALSE,
left_interaction,787,124624,max |DFBETAS| > .20,0.2,0.07190626182052787,FALSE,
left_interaction,431,275645,max |DFBETAS| > .20,0.2,0.07180025305240889,FALSE,
left_interaction,349,138837,max |DFBETAS| > .20,0.2,0.07062517210595948,FALSE,
left_interaction,843,173738,max |DFBETAS| > .20,0.2,0.07055952137046423,FALSE,
left_interaction,668,553344,max |DFBETAS| > .20,0.2,0.07055010181055017,FALSE,
left_interaction,873,173334,max |DFBETAS| > .20,0.2,0.07024841488476401,FALSE,
left_interaction,454,317332,max |DFBETAS| > .20,0.2,0.0701656449256434,FALSE,
left_interaction,905,955465,max |DFBETAS| > .20,0.2,0.07008945576156891,FALSE,
left_interaction,628,321323,max |DFBETAS| > .20,0.2,0.06909254034563402,FALSE,
left_interaction,902,318637,max |DFBETAS| > .20,0.2,0.06890956648478723,FALSE,
left_interaction,762,198855,max |DFBETAS| > .20,0.2,0.06876050534269557,FALSE,
left_interaction,346,295146,max |DFBETAS| > .20,0.2,0.06858366031992878,FALSE,
left_interaction,938,536647,max |DFBETAS| > .20,0.2,0.06854542959623411,FALSE,
left_interaction,713,381038,max |DFBETAS| > .20,0.2,0.06847838133758638,FALSE,
left_interaction,459,178142,max |DFBETAS| > .20,0.2,0.0683685348231625,FALSE,
left_interaction,634,173435,max |DFBETAS| > .20,0.2,0.06819463970470135,FALSE,
left_interaction,927,802844,max |DFBETAS| > .20,0.2,0.06800051198846101,FALSE,
left_interaction,553,106319,max |DFBETAS| > .20,0.2,0.06792670577892448,FALSE,
left_interaction,724,220721,max |DFBETAS| > .20,0.2,0.06727467029749416,FALSE,
left_interaction,677,113215,max |DFBETAS| > .20,0.2,0.06726762645285718,FALSE,
left_interaction,449,833148,max |DFBETAS| > .20,0.2,0.06709769865289777,FALSE,
left_interaction,376,771354,max |DFBETAS| > .20,0.2,0.06689063384350336,FALSE,
left_interaction,420,587664,max |DFBETAS| > .20,0.2,0.06664284805433225,FALSE,
left_interaction,673,622236,max |DFBETAS| > .20,0.2,0.06658491073691121,FALSE,
left_interaction,594,623844,max |DFBETAS| > .20,0.2,0.06625532003886508,FALSE,
left_interaction,856,198350,max |DFBETAS| > .20,0.2,0.06590691475765578,FALSE,
left_interaction,872,151223,max |DFBETAS| > .20,0.2,0.06589453988220106,FALSE,
left_interaction,494,121921,max |DFBETAS| > .20,0.2,0.06577910894561931,FALSE,
left_interaction,807,583858,max |DFBETAS| > .20,0.2,0.06527239868240355,FALSE,
left_interaction,936,211316,max |DFBETAS| > .20,0.2,0.06510551010303739,FALSE,
left_interaction,895,170631,max |DFBETAS| > .20,0.2,0.06485648232012234,FALSE,
left_interaction,503,299154,max |DFBETAS| > .20,0.2,0.06461836257902985,FALSE,
left_interaction,525,122317,max |DFBETAS| > .20,0.2,0.06431751230478801,FALSE,
left_interaction,457,304727,max |DFBETAS| > .20,0.2,0.06429924249476998,FALSE,
left_interaction,589,171330,max |DFBETAS| > .20,0.2,0.06363535611682548,FALSE,
left_interaction,691,395756,max |DFBETAS| > .20,0.2,0.06348221260589057,FALSE,
left_interaction,600,231928,max |DFBETAS| > .20,0.2,0.062405390743905095,FALSE,
left_interaction,472,154532,max |DFBETAS| > .20,0.2,0.06203602673931513,FALSE,
left_interaction,687,664757,max |DFBETAS| > .20,0.2,0.06194527545901312,FALSE,
left_interaction,471,429040,max |DFBETAS| > .20,0.2,0.06167303464658922,FALSE,
left_interaction,617,131924,max |DFBETAS| > .20,0.2,0.06137267550998943,FALSE,
left_interaction,590,221319,max |DFBETAS| > .20,0.2,0.06132328518050098,FALSE,
left_interaction,350,389357,max |DFBETAS| > .20,0.2,0.06119716983883925,FALSE,
left_interaction,665,882161,max |DFBETAS| > .20,0.2,0.061194166828877176,FALSE,
left_interaction,497,114217,max |DFBETAS| > .20,0.2,0.06097310732284243,FALSE,
left_interaction,689,191942,max |DFBETAS| > .20,0.2,0.06077733938862495,FALSE,
left_interaction,801,769064,max |DFBETAS| > .20,0.2,0.060587254858217046,FALSE,
left_interaction,426,155938,max |DFBETAS| > .20,0.2,0.059641529677916826,FALSE,
left_interaction,922,422632,max |DFBETAS| > .20,0.2,0.05953254170379545,FALSE,
left_interaction,784,748258,max |DFBETAS| > .20,0.2,0.059426972683367725,FALSE,
left_interaction,877,627852,max |DFBETAS| > .20,0.2,0.05928036831843272,FALSE,
left_interaction,384,568963,max |DFBETAS| > .20,0.2,0.058882289794325283,FALSE,
left_interaction,392,127630,max |DFBETAS| > .20,0.2,0.05839844377324732,FALSE,
left_interaction,448,194140,max |DFBETAS| > .20,0.2,0.058355805286411565,FALSE,
left_interaction,362,436239,max |DFBETAS| > .20,0.2,0.05832267839734534,FALSE,
left_interaction,949,211417,max |DFBETAS| > .20,0.2,0.05760472114477699,FALSE,
left_interaction,886,121618,max |DFBETAS| > .20,0.2,0.05758462742629224,FALSE,
left_interaction,915,148335,max |DFBETAS| > .20,0.2,0.057520836455964695,FALSE,
left_interaction,695,211114,max |DFBETAS| > .20,0.2,0.057455653274533794,FALSE,
left_interaction,523,117324,max |DFBETAS| > .20,0.2,0.05730225763387514,FALSE,
left_interaction,959,199958,max |DFBETAS| > .20,0.2,0.0572718223403084,FALSE,
left_interaction,421,134829,max |DFBETAS| > .20,0.2,0.05700495072062093,FALSE,
left_interaction,773,115320,max |DFBETAS| > .20,0.2,0.056853622861484536,FALSE,
left_interaction,487,187547,max |DFBETAS| > .20,0.2,0.05641877403223337,FALSE,
left_interaction,466,626648,max |DFBETAS| > .20,0.2,0.056352736235543946,FALSE,
left_interaction,917,114823,max |DFBETAS| > .20,0.2,0.05592294374349611,FALSE,
left_interaction,359,130619,max |DFBETAS| > .20,0.2,0.05583437648434455,FALSE,
left_interaction,599,200109,max |DFBETAS| > .20,0.2,0.055747695466241635,FALSE,
left_interaction,711,211720,max |DFBETAS| > .20,0.2,0.055693113052718436,FALSE,
left_interaction,818,580044,max |DFBETAS| > .20,0.2,0.055643864036278266,FALSE,
left_interaction,729,693764,max |DFBETAS| > .20,0.2,0.055556831247665354,FALSE,
left_interaction,495,789373,max |DFBETAS| > .20,0.2,0.05516702684587908,FALSE,
left_interaction,385,917558,max |DFBETAS| > .20,0.2,0.054965433916757796,FALSE,
left_interaction,930,397154,max |DFBETAS| > .20,0.2,0.0548334664411821,FALSE,
left_interaction,544,123117,max |DFBETAS| > .20,0.2,0.0548011976581246,FALSE,
left_interaction,842,414229,max |DFBETAS| > .20,0.2,0.05475684618401202,FALSE,
